Empresa: IPANEMA AGRICOLA S.A.                                                                                                                                                                                                   Saldo Fisico dos Itens - 31/05/2014                                                                                                                                                                                         Data de Emissão: 12/06/2014 - 10:21:33;;;;;;;;;;;;;;;;                                                                                                              
Item;Est;Dep;Localização;Lote;Refer.;Validade;Un;Qtd Liquida;Qtd Aloca Fatur;Qtd Aloca Produção;Qtd Aloca Ped Venda;Família;Grupo Estoque;Fator Conc/PPM;Ob;Descrição                                                                                                              
34156;12;MAN;;;;;;8,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Correia 3v x 600 5 p/Bba ARB.20                                                                                                             
34156;13;MAN;;;;;;8,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Correia 3v x 600 5 p/Bba ARB.20                                                                                                             
34156;14;MAN;;;;;;7,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Correia 3v x 600 5 p/Bba ARB.20                                                                                                             
34158;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Correia B - 130                                                                                                             
34160;12;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Correia C - 120                                                                                                             
34160;13;MAN;;;;;;7,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Correia C - 120                                                                                                             
34161;13;MAN;;;;;;5,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Retentor 50x68x10 01340 Arca                                                                                                             
34162;12;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Correia C - 100                                                                                                             
34162;13;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Correia C - 100                                                                                                             
34162;14;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Correia C - 100                                                                                                             
34163;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 395/394 Cone e Capa                                                                                                             
34164;14;MAN;;;;;;12,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Correia 13 AV 1325                                                                                                             
34165;12;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 6306                                                                                                             
34165;13;MAN;;;;;;13,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 6306                                                                                                             
34166;12;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 6208                                                                                                             
34166;13;MAN;;;;;;7,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 6208                                                                                                             
34166;14;MAN;;;;;;4,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 6208                                                                                                             
34167;12;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 1205                                                                                                             
34167;13;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 1205                                                                                                             
34168;12;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 22212                                                                                                             
34168;13;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 22212                                                                                                             
34168;14;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 22212                                                                                                             
34169;14;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 1210 K 1 Linha                                                                                                             
34171;13;MAN;;;;;;10,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Correia 3V x 780                                                                                                             
34171;14;MAN;;;;;;9,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Correia 3V x 780                                                                                                             
34172;13;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Correia 13 x 1250 487802 M2 MF 235                                                                                                             
34172;14;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Correia 13 x 1250 487802 M2 MF 235                                                                                                             
34175;12;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Retentor 1860011 M1                                                                                                             
34177;12;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 22209                                                                                                             
34177;13;MAN;;;;;;5,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 22209                                                                                                             
34177;14;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 22209                                                                                                             
34178;13;MAN;;;;;;4,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 30210 SSF                                                                                                             
34178;14;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 30210 SSF                                                                                                             
34182;12;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 765506 GOU GE 35KRRB INA-G207                                                                                                             
34182;13;MAN;;;;;;6,0000;0,0000;0,0000;0,0000;MAN03;40;0,0000;Ativo;Rolamento 765506 GOU GE 35KRRB INA-G207                                                                                                             
